measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,19,Timor-Leste,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.11365031,0.123414817115,0.104273093996
5,Prevalence,72,New Zealand,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.190940761668,0.199880762156,0.183093635495
5,Prevalence,17,Sri Lanka,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.121584407287,0.128758384197,0.115088759507
5,Prevalence,176,Comoros,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.112237830772,0.1195872032,0.105532220088
5,Prevalence,217,Sierra Leone,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.105953055367,0.112987524771,0.0990727256434
5,Prevalence,305,Bermuda,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.144794531798,0.150676892203,0.139120073659
5,Prevalence,83,Iceland,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.146343580465,0.152789696928,0.140279064135
5,Prevalence,206,The Gambia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1999,0.108338807569,0.115039684472,0.101400370531
5,Prevalence,97,Argentina,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.157087563237,0.164038653988,0.150304309079
5,Prevalence,26,Papua New Guinea,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.104798014884,0.11223358927,0.0979786374292
5,Prevalence,376,Northern Mariana Islands,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.108048413166,0.113338148402,0.103064533006
5,Prevalence,7,North Korea,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.120098083981,0.126430912971,0.113834774513
5,Prevalence,181,Madagascar,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.111562825666,0.119199675682,0.104102375465
5,Prevalence,63,Ukraine,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.137339577031,0.143993963541,0.130648288727
5,Prevalence,208,Guinea,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.102194065157,0.108730382276,0.0958492527656
5,Prevalence,115,Jamaica,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.132569757457,0.138737531848,0.126374183098
5,Prevalence,29,Tonga,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.103506687792,0.10932952734,0.0975914025663
5,Prevalence,349,Greenland,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.183979452771,0.191843140475,0.176675333877
5,Prevalence,132,Panama,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.106523335442,0.111568501261,0.101569325245
5,Prevalence,168,Angola,3,Both,22,All Ages,558,Mental disorders,2,Percent,2000,0.108997034658,0.115759468436,0.10226456402
5,Prevalence,106,The Bahamas,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.135391478129,0.141722095755,0.12909258161
5,Prevalence,155,Turkey,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.146851474259,0.154428872521,0.139142614664
5,Prevalence,40,Turkmenistan,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.107567964029,0.114476574994,0.101539004549
5,Prevalence,80,France,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.168989797795,0.174539988756,0.163216536915
5,Prevalence,60,Lithuania,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.133420758388,0.139415771565,0.127735227977
5,Prevalence,298,American Samoa,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.101551205485,0.106929983589,0.0965095378032
5,Prevalence,376,Northern Mariana Islands,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.107550115009,0.112474533493,0.102620514426
5,Prevalence,111,Dominican Republic,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.132687748595,0.138995630979,0.126483840925
5,Prevalence,139,Algeria,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.146679323434,0.155219570637,0.138597692605
5,Prevalence,163,India,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.146239443959,0.161788050011,0.130961128852
5,Prevalence,127,El Salvador,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.106160877459,0.111769949853,0.101015855702
5,Prevalence,92,Spain,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.162738828666,0.170153261349,0.15541237286
5,Prevalence,81,Germany,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.158900659924,0.164463177479,0.153547664605
5,Prevalence,169,Central African Republic,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.114907705143,0.122909728584,0.107602552848
5,Prevalence,110,Dominica,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.132639655233,0.13890757104,0.126667626545
5,Prevalence,213,Niger,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.103552470588,0.11209370555,0.0951402915341
5,Prevalence,51,Poland,3,Both,22,All Ages,558,Mental disorders,2,Percent,2000,0.11698008537,0.122543621673,0.111848445594
5,Prevalence,213,Niger,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.103158737179,0.111470044369,0.0946594753686
5,Prevalence,102,United States,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.180307314069,0.188467193173,0.17284142411
5,Prevalence,148,Morocco,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.1646563008,0.174521005102,0.155158577944
5,Prevalence,151,Qatar,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.147374115355,0.154622761788,0.14049351027
5,Prevalence,113,Guyana,3,Both,22,All Ages,558,Mental disorders,2,Percent,1999,0.1378426583,0.144739230757,0.131033757817
5,Prevalence,72,New Zealand,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.190833847359,0.199557320696,0.182730105567
5,Prevalence,88,Malta,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.149132683098,0.155644975918,0.143130618562
5,Prevalence,178,Eritrea,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.113624227443,0.121096356058,0.106030447684
5,Prevalence,49,Macedonia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.116506800111,0.122136086478,0.111365749501
5,Prevalence,47,Czech Republic,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.123699787196,0.128973260981,0.118650208203
5,Prevalence,128,Guatemala,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.103737765431,0.109408898911,0.0982648945421
5,Prevalence,60,Lithuania,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.13313789685,0.139346255921,0.127401993045
5,Prevalence,146,Lebanon,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.155310325223,0.163399728521,0.147644121332
5,Prevalence,44,Bosnia and Herzegovina,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.11970113889,0.125400026117,0.114039206231
5,Prevalence,169,Central African Republic,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.11516773591,0.123139857265,0.107790858248
5,Prevalence,102,United States,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.180177494726,0.188372498501,0.172812377667
5,Prevalence,171,Democratic Republic of the Congo,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.113356716729,0.121691180053,0.105291143538
5,Prevalence,131,Nicaragua,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.10435903062,0.110117816377,0.0988466850216
5,Prevalence,74,Andorra,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.154855894469,0.161993782248,0.148978437192
5,Prevalence,20,Vietnam,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.100304403747,0.106585572911,0.0941735921527
5,Prevalence,60,Lithuania,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.13360285139,0.139621071156,0.127930131734
5,Prevalence,15,Myanmar,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.112920990979,0.122047215766,0.103768818263
5,Prevalence,34,Azerbaijan,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.1081124383,0.114766809903,0.10213780682
5,Prevalence,109,Cuba,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.15111670129,0.157608405754,0.144948653891
5,Prevalence,66,Brunei,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.116645261468,0.121938894106,0.111454405413
5,Prevalence,10,Cambodia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.118989603931,0.129175552072,0.109036830245
5,Prevalence,197,Swaziland,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.113172747457,0.119360322394,0.10758218499
5,Prevalence,38,Mongolia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.113191660229,0.120509048478,0.107030642435
5,Prevalence,184,Mozambique,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.112405830572,0.120155159065,0.104837801219
5,Prevalence,152,Saudi Arabia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1998,0.129330443827,0.135683325183,0.123005769294
5,Prevalence,141,Egypt,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.146543514736,0.156302632514,0.136661333078
5,Prevalence,27,Samoa,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.102875099217,0.108843407209,0.0971750153277
5,Prevalence,185,Rwanda,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.117045399825,0.124838597029,0.109636835884
5,Prevalence,109,Cuba,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.150790169121,0.157223869267,0.144705397767
5,Prevalence,94,Switzerland,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.155980965852,0.162460743993,0.150064724971
5,Prevalence,204,Chad,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.103328600023,0.11070921665,0.0963811898619
5,Prevalence,35,Georgia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.11527142961,0.121321171583,0.109362463318
5,Prevalence,145,Kuwait,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.145349631481,0.152521304543,0.138354222896
5,Prevalence,305,Bermuda,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.1448631683,0.15082057505,0.139062289476
5,Prevalence,81,Germany,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.158565878864,0.164300646101,0.153146147022
5,Prevalence,170,Congo,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.11458459457,0.120845863844,0.108612171554
5,Prevalence,58,Estonia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.13719369725,0.142992820852,0.131546356975
5,Prevalence,209,Guinea-Bissau,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.102875829721,0.110059248132,0.0962898696024
5,Prevalence,118,Suriname,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.14401035563,0.150413548817,0.137987519302
5,Prevalence,130,Mexico,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.105212645229,0.11072512102,0.100167355033
5,Prevalence,376,Northern Mariana Islands,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.107237841852,0.112272544419,0.102439041892
5,Prevalence,194,Lesotho,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.133243435597,0.140904039122,0.126378189599
5,Prevalence,11,Indonesia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.109361151205,0.116532568102,0.102732970504
5,Prevalence,215,Sao Tome and Principe,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.102996608036,0.109186247333,0.0970277960052
5,Prevalence,189,Tanzania,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.109974268507,0.116816795242,0.103548711893
5,Prevalence,139,Algeria,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.146237486274,0.154822018019,0.138301169899
5,Prevalence,53,Serbia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.12058174399,0.126041697865,0.115208122338
5,Prevalence,61,Moldova,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.125066933654,0.131796663099,0.118765332286
5,Prevalence,14,Maldives,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.1116739336,0.119259653153,0.104477217396
5,Prevalence,150,Oman,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.136482656988,0.143936010293,0.129540390638
5,Prevalence,177,Djibouti,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.115977935129,0.123264464374,0.109509235564
5,Prevalence,84,Ireland,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.160739508645,0.167185119481,0.154952525986
5,Prevalence,128,Guatemala,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.102281802404,0.108021826865,0.0967551234826
5,Prevalence,87,Luxembourg,3,Both,22,All Ages,558,Mental disorders,2,Percent,2000,0.153001391723,0.159376622059,0.147280379012
5,Prevalence,95,United Kingdom,3,Both,22,All Ages,558,Mental disorders,2,Percent,1999,0.150355344132,0.157201997459,0.144387609309
5,Prevalence,189,Tanzania,3,Both,22,All Ages,558,Mental disorders,2,Percent,1999,0.111180749651,0.118501732967,0.104364804705
5,Prevalence,85,Israel,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.130303357546,0.136162262636,0.124677884559
5,Prevalence,164,Nepal,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.122930199705,0.133111651663,0.113367478496
5,Prevalence,150,Oman,3,Both,22,All Ages,558,Mental disorders,2,Percent,2000,0.134660793311,0.142302384124,0.127409526242
5,Prevalence,11,Indonesia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.109556257237,0.116705873731,0.102961941627
5,Prevalence,217,Sierra Leone,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.106136640325,0.113433491203,0.0993515083267
5,Prevalence,197,Swaziland,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.113672861333,0.120276097601,0.108027861684
5,Prevalence,54,Slovakia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.119094371692,0.124591603091,0.114108007626
5,Prevalence,51,Poland,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.117371489908,0.122767327295,0.112299339642
5,Prevalence,385,Puerto Rico,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.13925851297,0.144713321393,0.133741571208
5,Prevalence,77,Cyprus,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.148579621055,0.154755655606,0.142902645654
5,Prevalence,8,Taiwan,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.120500099295,0.126080042481,0.115064297974
5,Prevalence,207,Ghana,3,Both,22,All Ages,558,Mental disorders,2,Percent,2000,0.105296248521,0.111823334703,0.0991839912984
5,Prevalence,190,Uganda,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.116432208979,0.123909981225,0.109274137747
5,Prevalence,200,Benin,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.10189852111,0.108656047839,0.0953777161178
5,Prevalence,116,Saint Lucia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.136948055477,0.143447992384,0.130774569062
5,Prevalence,85,Israel,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.130165491414,0.13618676351,0.124333230028
5,Prevalence,351,Guam,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.111868783734,0.117126010567,0.1072519102
5,Prevalence,180,Kenya,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.112094979046,0.119262171301,0.105446887769
5,Prevalence,146,Lebanon,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.154832956407,0.162890104321,0.146764344755
5,Prevalence,40,Turkmenistan,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.107978812129,0.114466915654,0.101980270416
5,Prevalence,132,Panama,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.106265232805,0.11135138885,0.101355205882
5,Prevalence,204,Chad,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.103575036745,0.111079305024,0.0962767654736
5,Prevalence,196,South Africa,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.125582519883,0.132157867174,0.119828849585
5,Prevalence,349,Greenland,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.184086431269,0.192075943736,0.176628177823
5,Prevalence,59,Latvia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.128836191236,0.134468633569,0.12314388086
5,Prevalence,115,Jamaica,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.131390831196,0.137550809768,0.125296259641
5,Prevalence,87,Luxembourg,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.152452854932,0.158781236773,0.146808302562
5,Prevalence,149,Palestine,3,Both,22,All Ages,558,Mental disorders,2,Percent,1999,0.14564149179,0.156302452957,0.135454369502
5,Prevalence,111,Dominican Republic,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.131861137085,0.138229315012,0.125670516382
5,Prevalence,62,Russian Federation,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.12895112599,0.134885100736,0.123202805914
5,Prevalence,54,Slovakia,3,Both,22,All Ages,558,Mental disorders,2,Percent,1999,0.118308268931,0.123855221448,0.113322294853
5,Prevalence,14,Maldives,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.112195254481,0.119271201718,0.105243242479
5,Prevalence,117,Saint Vincent and the Grenadines,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.134266790709,0.141042010121,0.127928857044
5,Prevalence,164,Nepal,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.122566633175,0.132826846098,0.112865450613
5,Prevalence,153,Syria,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.145055925998,0.155779910236,0.134825062936
5,Prevalence,48,Hungary,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.124415596837,0.129811352147,0.119293911605
5,Prevalence,212,Mauritania,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.101852205532,0.108355169655,0.0957755114102
5,Prevalence,196,South Africa,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.126988907141,0.133180410021,0.121105899372
5,Prevalence,45,Bulgaria,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.124852187937,0.1299912046,0.119601770674
5,Prevalence,113,Guyana,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.139624866867,0.146501063779,0.133113340013
5,Prevalence,83,Iceland,3,Both,22,All Ages,558,Mental disorders,2,Percent,2000,0.146123345052,0.152677995473,0.140043082478
5,Prevalence,49,Macedonia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.115937375575,0.121559932193,0.110767820214
5,Prevalence,111,Dominican Republic,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.13224967184,0.138509702645,0.126078900562
5,Prevalence,20,Vietnam,3,Both,22,All Ages,558,Mental disorders,2,Percent,1999,0.0998594314775,0.106587801854,0.0932298364312
5,Prevalence,182,Malawi,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.107360923532,0.114427606657,0.100521153365
5,Prevalence,71,Australia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.184888023125,0.190777845648,0.17902717311
5,Prevalence,203,Cape Verde,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.116294308907,0.122341766968,0.110567174508
5,Prevalence,28,Solomon Islands,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.10330191546,0.110386923497,0.0963484890341
5,Prevalence,39,Tajikistan,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.103674299017,0.111490236311,0.0959768962712
5,Prevalence,62,Russian Federation,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.128768541811,0.134696880794,0.123057855697
5,Prevalence,216,Senegal,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.102547048226,0.10897567331,0.0969429119773
5,Prevalence,183,Mauritius,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.119715695613,0.125823642486,0.113775532545
5,Prevalence,50,Montenegro,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.117915600448,0.123510031176,0.112679028672
5,Prevalence,10,Cambodia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.118706383467,0.128683988267,0.109351117449
5,Prevalence,33,Armenia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.113251160909,0.119509851028,0.107386316989
5,Prevalence,18,Thailand,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.126764456283,0.133878158339,0.119960795002
5,Prevalence,48,Hungary,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.124392499306,0.129808030696,0.119241722433
5,Prevalence,187,Somalia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.116271912806,0.125177961506,0.107847017222
5,Prevalence,131,Nicaragua,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.105044106919,0.110675696138,0.0993869333527
5,Prevalence,77,Cyprus,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.148283685082,0.154531782922,0.142558487484
5,Prevalence,184,Mozambique,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.112943195561,0.1208914083,0.105359636725
5,Prevalence,90,Norway,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.165217657687,0.173158715576,0.157949624279
5,Prevalence,176,Comoros,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.112436203422,0.119436202593,0.105682853427
5,Prevalence,157,Yemen,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.148249610536,0.162426745328,0.13432968966
5,Prevalence,208,Guinea,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.101886021233,0.108552713446,0.0957805844939
5,Prevalence,127,El Salvador,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.10556727971,0.111080759922,0.100439113733
5,Prevalence,26,Papua New Guinea,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.104995516269,0.111992000307,0.0981723993915
5,Prevalence,6,China,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.122049214564,0.127680594074,0.116537852216
5,Prevalence,52,Romania,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.116263420014,0.121364516668,0.111258202258
5,Prevalence,87,Luxembourg,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.152633495875,0.158891472302,0.146918684853
5,Prevalence,165,Pakistan,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.109018768272,0.116824852373,0.101169697053
5,Prevalence,93,Sweden,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.161649621067,0.168896007537,0.154992435679
5,Prevalence,91,Portugal,3,Both,22,All Ages,558,Mental disorders,2,Percent,2000,0.162500609532,0.169193631589,0.156272344027
5,Prevalence,102,United States,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.180279382134,0.188340641947,0.172859067149
5,Prevalence,385,Puerto Rico,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.138913444214,0.144565011902,0.133416587729
5,Prevalence,72,New Zealand,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.191092556611,0.200075563155,0.183318299986
5,Prevalence,90,Norway,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.165198164964,0.17311706208,0.157849713929
5,Prevalence,154,Tunisia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.157612763159,0.165640883065,0.149313084345
5,Prevalence,135,Brazil,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.156276956278,0.16324387443,0.149634551951
5,Prevalence,148,Morocco,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.165197110689,0.175244843017,0.155709973118
5,Prevalence,67,Japan,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.122620564039,0.128164695051,0.117519575933
5,Prevalence,184,Mozambique,3,Both,22,All Ages,558,Mental disorders,2,Percent,2004,0.111876818739,0.119753077402,0.104519194531
5,Prevalence,128,Guatemala,3,Both,22,All Ages,558,Mental disorders,2,Percent,2004,0.104368219627,0.110032430517,0.0988069706051
5,Prevalence,133,Venezuela,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.109839868672,0.115235519748,0.104277917446
5,Prevalence,165,Pakistan,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.108804601952,0.116573288176,0.100478191533
5,Prevalence,152,Saudi Arabia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.133990504225,0.140418836319,0.127530375967
5,Prevalence,173,Gabon,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.115352294778,0.121381914183,0.11003090422
5,Prevalence,89,Netherlands,3,Both,22,All Ages,558,Mental disorders,2,Percent,2004,0.165082391502,0.170286511554,0.160257724098
5,Prevalence,97,Argentina,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.157528532425,0.164511829233,0.151045986204
5,Prevalence,129,Honduras,3,Both,22,All Ages,558,Mental disorders,2,Percent,2004,0.0990308620675,0.104937702094,0.0933225695073
5,Prevalence,205,Cote d'Ivoire,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.102236291556,0.108480909135,0.0961322336611
5,Prevalence,7,North Korea,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.120393913976,0.126836614323,0.114377782681
5,Prevalence,110,Dominica,3,Both,22,All Ages,558,Mental disorders,2,Percent,2000,0.132224302765,0.138417941485,0.126195114659
5,Prevalence,203,Cape Verde,3,Both,22,All Ages,558,Mental disorders,2,Percent,2000,0.114376569873,0.120389831371,0.108456114788
5,Prevalence,163,India,3,Both,22,All Ages,558,Mental disorders,2,Percent,2004,0.147419343264,0.16295268381,0.132244026398
5,Prevalence,55,Slovenia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.128547475444,0.133693384551,0.123377111636
5,Prevalence,26,Papua New Guinea,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.104683637482,0.111990089788,0.0979559250303
5,Prevalence,123,Peru,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.1197616591,0.12587217572,0.114160874336
5,Prevalence,52,Romania,3,Both,22,All Ages,558,Mental disorders,2,Percent,2004,0.116398557683,0.121698274819,0.111322838468
5,Prevalence,142,Iran,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.181237190022,0.191478901156,0.171714667006
5,Prevalence,118,Suriname,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.144468489428,0.150999713063,0.138233465547
5,Prevalence,35,Georgia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2004,0.115247871042,0.121199949561,0.109382743063
5,Prevalence,177,Djibouti,3,Both,22,All Ages,558,Mental disorders,2,Percent,2001,0.114927546467,0.12178347511,0.108780282961
5,Prevalence,82,Greece,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.163313298189,0.169810014228,0.157118920796
5,Prevalence,147,Libya,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.144178767317,0.152489066305,0.136574175465
5,Prevalence,51,Poland,3,Both,22,All Ages,558,Mental disorders,2,Percent,2004,0.117570438548,0.122919515722,0.112451830559
5,Prevalence,14,Maldives,3,Both,22,All Ages,558,Mental disorders,2,Percent,2004,0.112927830244,0.119852573515,0.106344914994
5,Prevalence,136,Paraguay,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.135952651112,0.142339335668,0.130247323211
5,Prevalence,49,Macedonia,3,Both,22,All Ages,558,Mental disorders,2,Percent,2002,0.116220183419,0.121740375417,0.111038635487
5,Prevalence,23,Kiribati,3,Both,22,All Ages,558,Mental disorders,2,Percent,2003,0.106172527044,0.113200103772,0.0997474969703
